Tree	x	y	dbh	species	height
715	4.5276	79.063	16.6	1	0
716	4.9302	77.9397	6.6	1	0
717	5.0553	75.0934	13.5	1	0
718	4.2535	73.7154	5.1	4	0
719	5.0419	72.7505	12.8	1	0
720	5.0462	70.0217	16.2	1	0
721	3.7693	70.4337	8.3	1	0
722	3.7717	68.0225	13	1	0
723	2.3691	68.6865	11.7	1	0
724	0.5443	66.7552	12.3	1	0
725	3.1672	65.3989	13.6	1	0
726	1.9674	64.3088	9.1	1	0
727	0.8129	65.0653	7.3	1	0
728	0.0489	62.3257	9.9	1	0
729	3.2449	62.3376	18.5	1	0
730	1.9641	61.0675	10.5	1	0
731	1.1818	59.6723	9	1	0
732	1.1723	58.3289	8.9	1	0
733	2.3126	58.0146	4.9	1	0
734	3.0367	56.0979	17	1	0
735	2.4239	54.0424	6.8	1	0
736	4.2139	53.5554	11.2	1	0
737	2.5834	52.8131	9.3	1	0
738	4.8782	50.8055	6.7	1	0
739	3.0529	50.5768	9.4	1	0
740	0.9652	54.1917	8.3	1	0
741	0.4804	55.002	4.8	1	0
742	0.3172	56.3724	9.8	1	0
743	2.0451	73.0679	11.6	1	0
744	2.5259	75.038	14.8	1	0
745	2.8837	77.6276	10.9	1	0
746	9.8536	12.2964	8.7	1	0
747	33.9047	34.363	15.4	1	0
