Tree	x	y	dbh	species	height
711	22.2814	8.9063	5.1	19	0
712	14.0334	13.5854	5.4	19	0
713	13.1582	16.032	11.9	19	0
714	12.0756	17.2717	7.8	19	0
715	11.7668	31.1052	12.1	19	0
716	13.0952	30.6135	23.6	19	0
717	33.6461	14.9389	18.3	19	0
718	33.0635	15.0351	5.4	19	0
719	33.284	16.7721	7.8	19	0
720	35.5068	15.9297	6.5	19	0
721	32.583	16.6181	5.8	19	0
722	31.3521	15.4142	7.7	19	0
723	32.5368	17.8012	5.1	19	0
724	29.0837	18.6627	10.5	19	0
725	27.7076	21.7455	5.3	19	0
726	31.0999	27.3708	20.3	19	0
727	32.0361	31.5947	23.8	19	0
728	18.6802	49.0837	37	19	0
729	2.4301	70.8674	11	19	0
730	2.5696	71.863	5.5	19	0
731	31.5408	43.3767	38.6	19	0
732	33.6698	34.6078	13.3	19	0
733	37.6166	22.883	5.5	19	0
734	40.565	21.7514	8.8	19	0
735	41.3883	11.6621	10.7	19	0
736	49.5307	11.4193	16.9	19	0
737	42.1514	19.5209	6.2	19	0
738	48.7491	37.1925	5.2	19	0
739	49.8558	37.7389	6	19	0
740	51.1102	37.6805	7.2	19	0
741	45.3547	30.6166	7.1	19	0
742	40.2217	38.2528	7.9	19	0
743	38.6281	46.2112	6.8	19	0
744	37.7773	45.8056	5.6	19	0
745	32.7918	46.7988	26.2	19	0
746	30.0328	50.6465	25.3	19	0
747	17.652	70.6114	11	19	0
748	5.1598	78.9191	11.4	19	0
749	4.1492	90.3307	6.7	19	0
750	53.084	8.7146	7.7	19	0
751	54.287	11.3758	10.4	19	0
752	53.87	14.497	5.7	19	0
753	52.9708	14.4599	8.4	19	0
754	78.1318	0.6872	9.9	19	0
755	86.2629	8.7451	10	19	0
756	81.0044	20.1563	27	19	0
757	87.6819	9.2926	8.6	19	0
758	98.4048	1.709	11.9	19	0
759	77.816	17.787	5.4	19	0
760	66.9722	26.632	34.2	19	0
761	58.8486	33.0857	9.9	19	0
762	57.6523	34.602	9.3	19	0
763	54.3792	37.6817	11.9	19	0
764	60.8364	40.0502	8.7	19	0
765	47.7892	52.4149	9.3	19	0
766	47.2958	52.0474	6.4	19	0
767	46.5585	52.3925	7.3	19	0
768	46.3295	45.6958	11	19	0
769	41.0599	48.2985	7.4	19	0
770	24.7128	60.2787	5.5	19	0
771	24.9284	60.8157	5.6	19	0
772	30.3054	65.235	14.5	19	0
773	24.547	75.8249	12.6	19	0
774	15.8444	88.3236	7.6	19	0
775	8.1121	97.4805	12	19	0
776	26.5313	90.011	14.9	19	0
777	32.4927	87.4574	18.7	19	0
778	37.6139	73.0357	6.3	19	0
779	44.2112	68.6895	6.9	19	0
780	58.2451	55.8515	34	19	0
781	52.2344	78.9897	5	19	0
782	44.1843	98.5801	10.1	19	0
783	54.3258	90.3742	23.9	19	0
784	58.8527	83.389	43	19	0
785	64.6704	87.3303	28.3	19	0
786	69.4935	63.572	5.9	19	0
787	65.8567	46.7049	6.7	19	0
788	65.9397	46.5909	11.7	19	0
789	68.9073	38.8276	8	19	0
790	79.4566	34.6591	11	19	0
791	87.4009	31.8276	5.9	19	0
792	88.14	30.0852	7	19	0
793	82.1689	43.3321	14.8	19	0
794	82.2985	44.264	5.5	19	0
795	80.1465	46.0467	16.9	19	0
796	99.7098	29.6446	8.4	19	0
797	89.5477	45.8985	20.1	19	0
798	90.3235	51.8315	29.8	19	0
799	74.0809	53.3796	8.3	19	0
800	75.5026	57.1006	6.7	19	0
801	75.7203	57.2407	8.3	19	0
802	75.432	57.1879	5	19	0
803	82.97	95.5904	40.5	19	0
804	83.3204	94.2073	42.5	19	0
805	73.6975	98.4722	32.3	19	0
806	76.3984	75.4854	9.4	19	0
807	73.0119	75.5745	5.8	19	0
808	64.8539	72.4136	6.2	19	0
