Number	x	y	species	dbh	height	CL
912372	364.499	228.534	76	1.9	3.3 	2.0 
912373	360.459	227.482	76	1.6	2.2 	1.1 
912375	363.912	230.901	76	1.8	2.1 	0.6 
912381	368.573	231.421	76	1.9	3.3 	1.5 
912390	370.655	231.628	76	1.1	2.1 	1.0 
912429	393.337	225.726	76	4.3	5.5 	3.1 
912448	386.892	229.976	76	3	3.3 	0.9 
912470	394.155	237.575	76	1.95	2.5 	1.5 
912525	344.346	226.316	76	1.4	5.5 	1.6 
912526	342.897	226.248	76	3.6	5.0 	2.1 
912528	345.214	228.571	76	2.6	4.0 	1.5 
912567	350.074	241.452	76	2	3.0 	1.9 
912591	367.757	238.304	76	2	2.1 	1.9 
912728	341.658	264.515	76	1.7	2.2 	0.8 
912737	347.261	267.909	76	1	2.0 	1.0 
912756	354.24	270.149	76	1	1.5 	1.0 
912785	355.279	276.809	76	1	1.8 	0.9 
912804	327.954	262.348	76	2.5	4.3 	1.5 
912815	337.916	266.48	76	2	3.4 	1.5 
912820	335.623	266.344	76	1	1.8 	1.3 
912827	330.669	263.944	76	1.2	1.8 	1.7 
912832	321.647	263.619	76	1.5	2.4 	1.3 
912837	324.255	267.864	76	1.7	3.0 	1.4 
912921	317.337	262.108	76	2	3.6 	1.7 
912922	317.827	262.171	76	1.4	3.1 	1.7 
912935	315.626	266.153	76	1.5	2.0 	1.6 
913078	383.928	272.245	76	1.1	1.6 	1.2 
913242	236.873	268.162	76	1.9	3.8 	2.1 
913252	222.144	269.761	76	1.2	3.3 	1.8 
913459	213.676	271.989	76	2.2	4.0 	2.2 
913463	216.667	271.108	76	2	3.8 	2.1 
913553	285.035	268.796	76	2	3.6 	1.5 
913732	271.105	266.779	76	1.2	2.8 	1.5 
913732.2	271.105	266.779	76	1.1	3.3 	1.8 
913930	244.132	268.381	76	1.2	3.3 	1.8 
914029	248.801	255.239	76	2.2	2.4 	2.0 
914077	261.725	243.532	76	3	4.2 	2.3 
914142	267.087	245.976	76	3	4.5 	3.8 
914219	275.05	252.595	76	2.6	3.4 	2.3 
914277	276.323	254.178	76	3	3.5 	2.2 
914333	284.4	243.217	76	1.9	3.6 	2.1 
914577	309.228	248.149	76	1.3	2.6 	1.3 
914579	310.697	248.452	76	2.4	3.3 	1.3 
914581	311.373	248.045	76	1.9	2.9 	1.5 
914582	311.768	247.939	76	1.6	2.7 	1.6 
914584	313.448	247.083	76	2.7	3.7 	2.2 
914615	304.408	255.944	76	1	1.8 	0.7 
914644	307.305	260.047	76	2	3.2 	1.9 
914669	319.366	254.329	76	1.9	3.6 	2.5 
914708	329.846	243.002	76	2	3.4 	1.9 
914713	332.841	243.522	76	2.6	4.4 	1.8 
914721	335.335	244.579	76	2.9	4.5 	2.0 
914722	336.462	242.931	76	1.4	1.5 	0.4 
914735	334.263	247.02	76	2.2	4.1 	2.7 
914738	332.866	247.833	76	2.2	3.4 	2.5 
914773	331.951	252.433	76	1.8	2.6 	0.6 
914777	329.461	252.127	76	2.6	4.2 	1.6 
914779	327.86	251.342	76	1.8	1.8 	1.5 
914804	329.583	253.939	76	1.3	2.5 	1.9 
914805	329.755	254.601	76	1.7	3.2 	2.1 
914812	334.061	255.95	76	1.5	2.7 	1.8 
914822	340.642	253.901	76	2.2	2.9 	1.6 
914834	324.466	255.338	76	2.2	3.4 	1.6 
914840	320.545	254.321	76	1.6	2.6 	2.0 
914844	320.517	255.904	76	1.8	3.6 	1.4 
914846	320.274	256.37	76	1.9	4.2 	2.5 
914849	321.663	255.934	76	2.7	5.1 	2.2 
914851	324.195	257.069	76	2.2	2.5 	1.8 
914852	324.195	257.14	76	3	5.0 	1.7 
914853	324.754	257.213	76	1.7	3.2 	1.9 
914854	324.727	258.484	76	1.8	2.5 	1.5 
914856	323.635	258.307	76	1.3	2.3 	0.7 
914859	322.371	258.196	76	1.6	2.2 	1.5 
914862	320.004	258.145	76	2.9	5.5 	3.2 
914865	322.29	259.709	76	1.5	2.3 	1.6 
914869	327.698	259.026	76	1.4	2.7 	1.4 
914876	331.623	260.436	76	1.6	3.0 	0.6 
914881	339.448	260.399	76	1	1.7 	1.6 
914896	345.971	244.025	76	2.3	2.9 	1.2 
914904	354.694	243.304	76	1.7	5.5 	1.8 
914968	341.55	254.885	76	1.1	2.9 	2.4 
914988	342.229	259	76	1.2	2.2 	1.9 
914991	341.477	258.109	76	1.5	2.3 	1.1 
914993	342.317	257.567	76	1.5	2.3 	2.2 
914994	340.777	257.109	76	1.4	3.2 	3.1 
915224	209.887	206.263	76	3	4.1 	0.1 
915239	218.297	208.036	76	1.1	1.7 	1.0 
915240	218.947	208.337	76	1.5	2.2 	1.0 
915242	218.715	211.487	76	1.6	3.0 	0.1 
915243	217.638	214.057	76	1.3	2.0 	1.6 
915246	214.669	214.585	76	1.3	1.8 	0.1 
915250	212.633	212.047	76	2.3	3.0 	2.8 
915255	210.094	211.302	76	2	2.3 	1.6 
915260	206.137	212.261	76	1.7	2.2 	0.9 
915279	206.562	216.387	76	1.3	2.4 	1.3 
915293	210.878	214.547	76	1.9	2.2 	1.6 
915296	211.795	220.078	76	2.1	2.2 	2.0 
915297	214.744	218.521	76	1.5	1.8 	1.5 
915298	215.016	217.972	76	2.2	2.6 	2.2 
915352	213.23	232.38	76	2.8	4.5 	1.4 
915378	209.193	237.249	76	2	3.2 	2.5 
915383	207.286	238.272	76	1.8	3.8 	1.3 
915384	207.419	238.417	76	2.3	4.0 	0.1 
915431	205.504	246.459	76	1.7	3.7 	2.0 
915451	202.601	249.654	76	3.1	4.5 	2.5 
915455	203.991	251.595	76	2.9	4.4 	2.5 
915464	208.501	251.412	76	1.8	3.7 	2.1 
915525	215.605	280.076	76	1.6	3.6 	2.0 
915706	401.1	242.774	76	2.4	4.1 	2.3 
915707	398.727	243.752	76	1.9	3.8 	2.1 
915709	398.538	245.099	76	1.4	3.5 	1.9 
915727	398.695	246.637	76	1.5	3.5 	1.9 
915730	395.297	247.656	76	1.6	3.6 	2.0 
915752	394.896	249.974	76	1.1	3.3 	1.8 
915786	384.228	247.078	76	8.3	11.6 	3.8 
915786	389.157	248.307	76	41.4	13.8 	7.0 
915786	390.374	247.71	76	4.5	6.0 	3.5 
915786	383.063	253.03	76	4.6	7.8 	5.5 
915786	398.071	260.467	76	11	9.7 	8.9 
961057	206.099	210.194	76	2.6	2.0 	1.0 
961057.2	206.099	210.194	76	3	4.4 	2.5 
9131079	350.09	211.665	76	2.9	4.4 	2.5 
93310	269.165	223.915	77	18.7	13.6 	11.4 
93462	296.216	234.847	77	23.4	15.0 	9.6 
94188	383.701	266.168	77	29.6	13.8 	9.7 
94191	388.22	267.36	77	9.8	13.2 	11.6 
94423	263.223	246.297	77	9.6	10.6 	8.7 
94890	324.794	241.077	77	41.2	19.3 	9.7 
902602	226.124	200.165	77	5.3	7.0 	3.8 
903521	252.132	207.669	77	22.2	15.3 	9.6 
903539	255.772	211.316	77	17.2	16.5 	14.6 
903784	395.992	222.36	77	25.1	17.2 	9.6 
910011	229.2370368	202.0409581	77	1.2	2.0 	1.3 
910139	258.038	200.945	77	2.3	2.8 	1.8 
910356	296.688	207.807	77	1.2	2.3 	2.0 
910360	292.069	205.634	77	1.4	2.5 	1.3 
910394	287.046	210.019	77	2.4	4.9 	4.4 
910407	291.733	211.678	77	1.2	2.8 	1.4 
910444	299.105	211.917	77	1.5	3.0 	1.1 
910447	299.672	208.948	77	1.9	3.6 	3.0 
910449	300.856	210.619	77	1	2.2 	2.0 
910475	288.077	212.12	77	1.1	2.3 	2.0 
910479	283.888	212.522	77	1.1	2.5 	1.3 
910513	377.018	201.206	77	1.3	1.6 	1.2 
910636	305.204	201.453	77	2.3	2.4 	2.0 
910637	308.691	202.444	77	2	1.9 	0.7 
910664	313.783	208.677	77	1.9	2.1 	1.9 
910666	312.848	209.556	77	1.4	3.4 	1.5 
910669	310.66	208.617	77	1.6	2.1 	1.2 
910675	301.79	208.328	77	2.2	3.8 	1.6 
910679	304.349	210.948	77	1	1.9 	1.3 
910680	304.856	210	77	1.2	2.3 	2.1 
910682	307.684	210.176	77	1	2.1 	1.7 
910948	341.471	209.412	77	1	1.5 	1.8 
910971	347.919	213.996	77	1.3	2.9 	1.9 
911238	253.098	227.312	77	3.5	7.1 	5.1 
911276	259.79	231.682	77	2.1	4.1 	1.3 
911410	284.909	248.115	77	2.1	2.5 	2.1 
911412	283.747	249.315	77	1.3	2.1 	1.5 
911416	281.496	247.543	77	2	3.3 	2.5 
911551	296.337	260.667	77	1.8	2.5 	2.1 
911552	296.23	260.741	77	1.2	2.2 	1.4 
912064	322.325	233.711	77	1.3	3.0 	2.3 
912075	324.814	239.54	77	1.3	2.5 	2.2 
912075.2	324.814	239.54	77	1.2	2.8 	1.9 
912075.3	324.814	239.54	77	1.3	2.8 	1.9 
912094	367.561	236.071	77	2	2.7 	2.2 
912140	320.443	227.794	77	1.1	2.0 	1.5 
912300	387.882	237.166	77	2.3	3.4 	1.9 
912344	362.089	222.972	77	1.9	3.1 	1.7 
912362	372.584	230.101	77	1.45	2.9 	1.4 
912380	368.28	231.35	77	1.4	2.6 	2.0 
912492	384.238	237.141	77	1.6	2.3 	0.4 
912493	386.661	239.218	77	2.2	3.1 	1.6 
912537	359.562	230.886	77	1.3	2.4 	1.5 
912550	355.892	232.625	77	1.3	3.1 	1.9 
912589	365.192	237.266	77	1.4	2.5 	1.5 
913170	359.328	273.429	77	3.1	3.7 	2.7 
913405	201.698	282.342	77	1	2.7 	1.8 
913642	290.706	278.605	77	2	2.2 	1.5 
913642.2	290.706	278.605	77	1.4	2.9 	2.0 
914081	264.148	242.133	77	1.4	2.1 	1.8 
914092	275.042	240.843	77	1.5	3.1 	2.3 
914099	278.901	244.849	77	3	4.0 	2.3 
914122	262.239	244.227	77	3.1	4.5 	3.5 
914137	264.01	245.995	77	3	4.6 	3.4 
914152	271.928	246	77	2.6	3.6 	2.3 
914174	272.107	249.172	77	1.1	1.7 	1.6 
914303	275.964	256.838	77	2.4	3.5 	2.9 
914318	270.149	260.348	77	2	3.1 	1.9 
914606	307.219	251.593	77	1	1.8 	1.7 
914679	313.133	259.65	77	1.6	3.5 	2.7 
914891	344.473	243.709	77	1.6	1.7 	0.3 
914901	350.337	242.11	77	1.4	2.7 	1.6 
915212	210.864	201.321	77	2.6	6.0 	0.1 
915214	214.707	201.922	77	1.7	2.8 	2.1 
915218	214.59	204.241	77	1.1	2.1 	1.5 
915222	211.814	205.347	77	1.2	2.2 	1.9 
915228	207.474	206.163	77	1.4	2.1 	1.9 
915229	206.385	205.686	77	1.5	2.4 	2.1 
915234	217.901	205.823	77	2.3	3.6 	1.6 
915235	218.824	205.827	77	1.8	3.3 	2.1 
915420	210.786	244.803	77	1.6	3.0 	2.0 
915420.2	210.786	244.803	77	1	2.7 	1.8 
915425	209.204	247.334	77	1.1	2.7 	1.8 
915430	206.327	247.144	77	2.2	3.3 	2.2 
915482	205.998	252.489	77	1.1	2.7 	1.8 
915626	202.336	268.825	77	1.3	2.8 	1.9 
915627	201.824	270.372	77	1	2.7 	1.8 
915634	200.713	271.328	77	1.5	2.9 	2.0 
915662	209.974	268.629	77	1.9	3.2 	2.1 
915662.2	209.974	268.629	77	1.8	3.1 	2.1 
915699	202.497	281.928	77	1.3	2.8 	1.9 
94392	315.552	264.973	78	21.8	0.0 	0.0 
94796	370.454	269.45	78	49.6	17.6 	8.3 
91660	357.444	224.963	79	5.2	14.6 	11.3 
92740	213.491	220.365	79	5.4	6.4 	3.8 
902618	223.177	206.216	79	20.1	16.0 	6.5 
902675	296.568	201.855	79	15.3	16.0 	11.0 
903731	398.997	203.238	79	22.6	15.5 	11.2 
910717	307.922	219.328	79	2.5	3.4 	1.5 
91602	301.498	232.195	80	4.4	7.8 	3.8 
91603	301.792	233.765	80	4.5	8.0 	4.0 
91803	215.682	225.995	80	5.6	4.8 	2.8 
91803.2	215.682	225.995	80	5	4.8 	2.8 
91832	202.829	243.861	80	5.7	4.2 	2.4 
93040	354.375	214.418	80	6.7	9.7 	7.0 
93279	258.369	237.14	80	5.3	6.0 	4.2 
93357	274.494	237.807	80	4.5	7.1 	5.2 
93981	225.429	272.285	80	3.6	6.3 	2.4 
94420	268.206	244.589	80	5.1	8.8 	7.3 
94420.2	268.206	244.589	80	3.3	3.8 	2.2 
94597	312.307	255.426	80	3.8	7.3 	2.6 
910002	222.023376	202.9534611	80	3.6	3.0 	1.2 
910035	227.4564296	207.7473993	80	1.3	2.2 	1.3 
910177	242.8	209.744	80	1.3	2.5 	1.6 
910178	242.08	210.023	80	2.7	4.2 	3.5 
910256	279.579	217.185	80	2.2	2.7 	1.0 
910296	270.95	215.302	80	1.7	2.0 	1.3 
910501	362.351	200.743	80	1.2	2.0 	0.1 
910623	264.692	239.81	80	1.4	1.9 	1.5 
910755	340.19	202.887	80	1.1	3.8 	0.1 
911091	226.539	238.587	80	1.2	2.5 	1.8 
911140	236.249	233.367	80	2.6	3.1 	1.9 
911163	268.425	236.841	80	1.6	3.0 	1.0 
911229	243.261	225.61	80	2.8	4.0 	2.3 
911230	243.272	225.731	80	1.6	2.7 	1.4 
911549	293.617	228.694	80	2.1	3.1 	2.0 
911688	220.389	255.241	80	3.1	3.6 	1.6 
912107	313.538	222.321	80	1.5	2.3 	1.2 
912179	303.567	234.602	80	1.5	1.7 	1.1 
912563	351.604	239.861	80	1.5	2.5 	1.6 
912563.2	351.604	239.861	80	1.5	2.7 	1.5 
912580	362	233.22	80	1.2	2.1 	1.1 
912645	311.598	275.074	80	1.6	3.2 	1.6 
912690	306.303	278.691	80	1.1	2.3 	1.5 
912732	340.516	266.407	80	1	1.9 	1.5 
912736	345.736	269.02	80	1	2.0 	0.7 
912780	348.822	273.503	80	1	1.9 	0.7 
912784	355.83	275.413	80	1.2	2.3 	1.5 
912793	349.025	278.376	80	2	2.4 	1.5 
912793.2	349.025	278.376	80	1.7	2.8 	1.5 
912807	333.539	261.867	80	1.3	2.3 	0.4 
912812	337.168	261.669	80	1.2	2.1 	1.2 
912925	318.777	265.269	80	1.1	2.1 	1.2 
912946	310.115	263.789	80	2.8	3.1 	2.2 
912968	308.777	267.831	80	2.7	5.5 	3.1 
912968.2	308.777	267.831	80	1	2.4 	1.3 
912982	312.207	271.42	80	1.6	2.3 	2.0 
913174	329.086	270.773	80	1.1	1.8 	1.5 
913235	227.806	267.058	80	1.6	2.8 	1.5 
913577	297.525	270.637	80	1.9	3.6 	1.9 
913663	289.906	281.833	80	1	2.2 	1.7 
913735	273.841	266.275	80	1.4	2.0 	1.3 
913736	273.938	266.218	80	2.1	2.8 	1.7 
913928	246.193	269.232	80	1.5	2.7 	1.5 
913935	240.446	268.697	80	1.9	3.0 	1.6 
914022	255.293	255.476	80	11.4	1.7 	0.7 
914121	262.608	243.831	80	1.2	2.2 	1.7 
914146	267.506	246.84	80	1	1.8 	1.3 
914612	303.539	254.538	80	1.1	1.9 	1.3 
914829	333.353	256.843	80	2.3	3.7 	2.5 
915219	212.874	203.215	80	1.4	2.0 	0.1 
915248	213.372	212.404	80	1.2	1.9 	0.7 
915290.1	209.179	217.333	80	1	1.6 	0.1 
915290.2	209.179	217.333	80	1	2.4 	1.3 
915340	201.704	239.882	80	1.8	2.2 	1.6 
915358	217.984	231.093	80	2.4	1.7 	0.1 
915361	219.06	227.298	80	1.4	1.6 	0.1 
915361.2	219.06	227.298	80	1	2.4 	1.3 
915388	204.573	240.088	80	1.2	1.7 	0.3 
915433	203.963	246.292	80	2	3.0 	1.7 
915449	200.75	250.363	80	1.6	2.8 	1.5 
915457	204.283	249.078	80	1.2	2.5 	1.3 
915477	210.663	252.625	80	1.8	2.9 	1.6 
915480	208.321	252.372	80	1	2.4 	1.3 
915620	200.412	263.608	80	2	3.0 	1.7 
915644	204.306	269.855	80	1	2.4 	1.3 
915645	205.798	269.934	80	2.1	3.1 	1.7 
915677	202.183	277.289	80	1	2.4 	1.3 
915678	201.478	278.17	80	1.1	2.5 	1.3 
915679	201.987	278.358	80	1	2.4 	1.3 
915682	201.896	279.422	80	1	2.4 	1.3 
915698	202.661	281.247	80	1.7	2.8 	1.5 
91725	220.68	249.569	81	14.3	15.2 	10.3 
91730	231.209	241.636	81	35.1	17.6 	14.3 
91760	223.712	256.027	81	20.4	14.5 	12.3 
91770	226.748	256.251	81	37.2	18.8 	10.1 
91777	237.4	246.295	81	44.3	23.7 	9.6 
91781	235.24	250.972	81	14.2	11.8 	9.4 
91790	230.51	258.715	81	29.6	17.7 	10.4 
91794	233.851	255.53	81	46.1	22.8 	9.6 
91860	205.929	249.141	81	28.5	13.6 	8.6 
92451	219.079	278.376	81	2.7	2.5 	2.0 
93237	242.135	231.353	81	28.5	18.7 	13.6 
93241	249.933	229.2	81	4.7	6.2 	4.5 
93275	251.423	238.446	81	38.3	19.4 	10.6 
93275.2	251.423	238.446	81	13.5	10.9 	7.0 
93651	314.997	272.203	81	36.3	18.7 	14.6 
93779	266.408	268.303	81	49.2	32.4 	18.6 
93785	260.921	277.517	81	42.4	33.6 	27.4 
93803	277.243	271.038	81	62.3	33.7 	14.2 
93807	276.34	275.117	81	31.5	19.7 	17.2 
93844	242.841	264.732	81	67.5	30.8 	22.4 
93889	239.078	278.33	81	18	23.7 	15.2 
93900	255.316	272.53	81	30.7	22.4 	18.1 
93920	239.179	279.786	81	44.3	32.3 	17.4 
93920.2	239.179	279.786	81	40.8	23.9 	14.7 
93920.3	239.179	279.786	81	38.5	22.8 	14.1 
93933	256.727	277.765	81	37	28.9 	14.6 
93938	226.741	263.662	81	31.3	29.7 	12.8 
93938.2	226.741	263.662	81	22.2	15.0 	9.5 
93940	225.208	264.715	81	46.7	34.3 	18.6 
93944	219.233	266.385	81	38.4	25.5 	16.3 
93951	227.308	265.29	81	34.6	26.5 	18.4 
93953	227.41	264.264	81	24.7	26.7 	24.6 
93955	229.056	264.295	81	30.5	27.8 	25.1 
93958	231.269	264.334	81	28.6	26.9 	23.7 
93960	233.798	262.779	81	19.6	22.3 	18.7 
93963	231.732	267.192	81	36.6	30.7 	26.9 
93971	227.314	269.904	81	18.7	14.4 	9.6 
93989	229.968	269.744	81	40	28.2 	14.9 
93990	232.088	269.453	81	34.4	27.8 	16.6 
93994	235.161	269.225	81	42.6	26.8 	9.7 
93998	237.346	269.277	81	47.6	28.9 	17.8 
94172	394.005	264.253	81	23.9	14.8 	13.1 
94203	374.821	272.339	81	4.3	7.2 	1.7 
94236	367.618	278.389	81	59.8	27.8 	14.6 
94278	355.981	269.933	81	2.6	4.2 	1.6 
94402	234.675	256.434	81	25.3	18.9 	12.3 
94403	234.573	258.144	81	29.2	21.8 	18.4 
94404	235.588	258.423	81	33.6	24.6 	17.4 
94456	275.099	259.98	81	35.6	17.9 	10.2 
94500	289.48	254.148	81	42.7	26.2 	19.7 
94543	307.164	243.918	81	50	27.7 	11.4 
94548	309.616	242.912	81	11.9	12.6 	9.4 
94561	307.03	244.38	81	13.7	12.4 	9.7 
94803	241.185	244.81	81	16.9	13.8 	9.7 
94810	249.776	242.855	81	58.9	29.8 	14.6 
94830	243.977	247.525	81	38.1	18.7 	14.1 
94831	240.732	249.381	81	22.2	13.8 	11.4 
94833	241.082	250.418	81	24.75	15.6 	13.4 
94846	241.361	252.595	81	65	27.7 	5.8 
94846.2	241.361	252.595	81	10.6	9.5 	6.2 
94859	253.339	256.029	81	34.9	17.3 	10.4 
94859.2	253.339	256.029	81	25	16.4 	10.3 
94860	253.999	258.366	81	45.6	27.3 	16.6 
903598	265.929	203.592	81	5	6.5 	4.0 
903832	339.739	232.801	81	99.5	32.3 	7.7 
903864	331.179	236.194	81	5.2	9.6 	2.0 
910118	239.4216259	217.6958155	81	2.8	2.3 	1.5 
910443	298.976	212.166	81	1.5	3.2 	2.9 
911445	294.98	253.273	81	1.9	3.2 	2.0 
911504	285.35	257.559	81	1.7	1.7 	2.6 
911660	222.665	244.176	81	1	1.7 	1.4 
911887	246.585	245.536	81	2.5	3.8 	1.8 
912002	285.588	235.527	81	2	3.1 	1.8 
912397	373.863	235.546	81	1.3	1.7 	1.4 
912402	381.865	223.242	81	1.6	2.4 	1.6 
912586	365.237	235.821	81	1.5	2.4 	0.1 
912586.2	365.237	235.821	81	1.2	5.0 	3.5 
912590	366.799	237.68	81	1	1.7 	1.2 
912609	373.176	276.089	81	1.2	2.1 	0.4 
912624	360.404	278.715	81	1.5	2.9 	0.5 
912625	359.981	278.124	81	2.2	2.4 	0.5 
912626	358.2	277.356	81	1.9	2.5 	1.7 
912752	357.575	270.054	81	1.6	2.4 	1.6 
913103	364.994	261.82	81	2.1	3.1 	1.7 
913111	375.36	261.433	81	1.9	3.0 	1.2 
913160	367.772	271.642	81	1.1	1.8 	1.3 
913176	363.733	275.088	81	1.3	2.0 	1.0 
913189	370.831	274.445	81	1.5	2.7 	1.7 
913195	374.772	274.177	81	1.3	2.3 	1.4 
913447	211.532	269.365	81	2.7	5.7 	3.9 
913468	216.63	272.739	81	2	5.4 	3.7 
913492	213.377	279.881	81	1.3	5.1 	3.5 
913494	214.133	280.504	81	1	4.9 	3.4 
914164	279.275	247.727	81	1.7	2.8 	1.8 
914170	273.287	247.754	81	2.1	2.5 	1.5 
914171	273.555	249.179	81	1.5	1.9 	1.2 
915415	213.954	242.439	81	1.8	5.3 	3.7 
915417	211.976	242.787	81	1.8	5.3 	3.7 
915432	204.872	246.21	81	1.2	5.0 	3.5 
915481	207.645	252.274	81	2	5.4 	3.7 
915533	217.066	280.216	81	1.6	5.2 	3.6 
915740	379.175	249.52	81	1.7	5.3 	3.6 
915759	384.724	254.226	81	2.2	5.5 	3.8 
915767	381.009	254.411	81	1.6	5.2 	3.6 
91718	343.79	239.715	82	44.2	27.4 	12.3 
91861	201.997	250.439	82	6	6.1 	3.1 
91861.2	201.997	250.439	82	18.5	13.6 	7.7 
91930	199.782	263.741	82	23.6	18.4 	10.6 
93139	230.575	224.316	82	44.3	15.6 	9.3 
93175	227.458	232.778	82	5.5	8.0 	6.2 
93436	298.674	230.042	82	3.5	5.5 	2.0 
93748	292.998	276.388	82	38.4	16.2 	8.9 
93754	292.836	280.107	82	3	6.4 	2.7 
93788	266.302	276.823	82	49	29.3 	21.4 
93790	267.391	276.407	82	3.3	4.8 	2.8 
93804	277.37	272.036	82	5.2	7.8 	6.6 
902610	233.383	204.801	82	6.8	5.3 	0.2 
902802	396.55	231.718	82	4.2	7.8 	4.0 
903547	247.989	212.969	82	17.7	11.6 	7.5 
903711	315.877	220.754	82	7.6	11.0 	6.0 
910071	237.2337882	210.3392324	82	4.4	11.2 	2.4 
910295	271.825	215.281	82	1	1.7 	1.3 
910460	300.159	216.113	82	2.3	4.0 	1.8 
910618	300.878	215.903	82	1.4	1.8 	0.3 
910676	302.326	209.308	82	2.4	3.5 	2.1 
910859	345.108	201.313	82	1	1.7 	0.3 
911015	234.204	222.584	82	1.8	3.1 	0.1 
911015.2	234.204	222.584	82	1.8	3.6 	1.6 
911018	228.947	224.23	82	1.5	2.0 	1.5 
911025	224.987	231.319	82	1.6	2.4 	0.9 
911044	234.195	225.03	82	2.3	3.5 	2.6 
912256	336.124	228.915	82	1.2	2.5 	0.6 
912430	393.015	225.581	82	3.9	4.6 	1.7 
912443	385.8	225.203	82	2.1	3.1 	1.6 
912469	392.847	237.949	82	1.8	1.9 	1.5 
912571	343.505	239.402	82	1.3	2.1 	1.2 
912632	299.601	269.693	82	1.2	1.7 	1.6 
912633	299.68	270.579	82	2	3.1 	1.7 
912790	354.829	279.151	82	2.4	3.5 	0.3 
912790.2	354.829	279.151	82	1.8	3.6 	1.6 
912790.3	354.829	279.151	82	1.5	3.5 	1.5 
914047	252.039	257.264	82	1	1.9 	0.3 
914151	269.728	246.093	82	2	2.9 	1.1 
914756	326.44	248.16	82	2.3	4.3 	3.9 
914758	327.917	248.646	82	2	3.0 	2.0 
915008	376.72	241.31	82	1.9	2.3 	1.1 
915204	201.257	208.949	82	1.4	2.2 	0.1 
915215	216.438	202.828	82	2	3.2 	0.1 
915223	209.67	204.918	82	1.7	2.5 	0.1 
915263.1	203.22	214.525	82	1.9	4.0 	0.1 
915263.2	203.22	214.525	82	1.9	3.7 	1.7 
915310	214.532	226.202	82	1.6	2.2 	1.6 
915643	204.671	272.17	82	1.9	3.7 	1.7 
915688	201.159	280.41	82	1.4	3.4 	1.5 
915710	396.09	245.289	82	1.5	3.5 	1.5 
915712	391.85	244.097	82	3	4.2 	2.0 
915712.2	391.85	244.097	82	2.1	3.8 	1.7 
915722	387.854	247.494	82	2.2	3.8 	1.7 
915724	391.549	247.206	82	2	3.7 	1.7 
92436	213.925	282.27	83	4.2	4.1 	2.1 
911480	277.795	235.215	83	1.4	1.9 	1.4 
912962	305.835	266.462	83	1	1.6 	1.3 
913971	240.081	274.859	83	2.1	2.5 	1.6 
91758	224.601	255.135	84	12.1	15.6 	13.4 
91815	215.246	232.071	84	5.7	6.4 	4.7 
91846	216.867	240.984	84	23.2	17.6 	12.6 
91856	207.407	247.51	84	7.8	8.9 	6.4 
91871	203.084	252.656	84	10.1	9.8 	7.1 
91871.2	203.084	252.656	84	17.4	12.3 	8.8 
91975	203.142	280.483	84	20.7	17.8 	12.7 
92403	214.97	267.128	84	14.6	12.4 	8.9 
92654	213.214	203.771	84	35.3	18.1 	13.0 
92668	202.801	214.494	84	24	16.4 	11.7 
92668.2	202.801	214.494	84	6.2	7.1 	5.2 
92676	202.6	218.444	84	9.7	13.6 	9.8 
92677	203.203	218.662	84	8.1	12.4 	8.9 
92736	216.241	217.141	84	3.3	6.1 	4.5 
92750	203.491	222.066	84	15.3	13.1 	9.4 
92757	203.733	227.576	84	4	4.6 	3.4 
92773	213.504	224.067	84	13.9	11.8 	8.5 
92773.2	213.504	224.067	84	13.5	12.6 	9.1 
92776	208.469	231.406	84	15.5	12.4 	8.9 
92789	203.419	239.927	84	22.7	15.4 	11.0 
92798	214.105	227.486	84	12.7	10.9 	7.9 
92798.2	214.105	227.486	84	12	12.1 	8.7 
93083	363.929	210.376	84	15.6	13.0 	9.0 
93158	237.404	227.025	84	9.3	12.3 	7.4 
93181	222.712	237.847	84	8.5	12.6 	10.0 
93258	242.321	233.406	84	13.7	11.3 	10.2 
93334	275.123	230.989	84	4.3	9.6 	7.1 
93354	270.657	238.82	84	25.7	17.7 	11.4 
93355	272.738	239.831	84	20.2	17.4 	7.6 
93516	377.784	231.252	84	22	23.6 	16.2 
93543	370.716	237.681	84	17.9	15.2 	12.7 
93660	316.822	275.345	84	19.8	18.6 	13.4 
93979	222.383	274.822	84	11.9	9.4 	6.7 
94044	377.475	256.352	84	17.2	13.2 	8.7 
94331	338.952	262.859	84	33.8	16.8 	12.3 
94331.2	338.952	262.859	84	31.5	23.2 	16.5 
94391	315.596	264.084	84	13.7	11.9 	8.5 
94486	297.765	247.826	84	21.5	15.3 	12.7 
94557	314.384	245.878	84	11.6	9.6 	8.7 
94623	389.376	275.231	84	18.8	14.5 	10.3 
94814	256.893	242.068	84	14.2	12.3 	10.2 
94852	255.235	254.016	84	13.6	9.4 	7.1 
94898	339.135	246.588	84	23.1	16.4 	13.2 
94942	331.753	256.577	84	12.4	12.8 	11.0 
94967	342.981	244.887	84	19.1	14.3 	11.7 
94989	342.114	251.391	84	17.5	13.9 	11.6 
902605	229.661	201.123	84	4.9	7.2 	4.0 
902607	235.432	200.611	84	7.4	10.0 	7.0 
902619	224.752	205.501	84	5	7.6 	4.3 
902634	220.5506282	215.4348896	84	8.9	8.0 	5.2 
902653	226.8055934	216.5204678	84	7.4	10.0 	9.0 
902684	290.762	204.806	84	12.8	13.6 	10.4 
902687	286.756	206.91	84	5.5	11.0 	8.0 
902693	283.224	207.789	84	6.1	8.0 	6.0 
